#======================================================================#
# material, density, radius, mass, temperature, pressure, height, time #
#           (kg/m^3)   (m)   (kg)      (K)        (Pa)     (m)     (s) #
#======================================================================#
polycarbonate,1200,0.015,1.6965e-02,291.4,102237, 572, NaN
polycarbonate,1200,0.015,1.6965e-02,309.4, 95607, 828, 29.3
polycarbonate,1200,0.015,1.6965e-02,292.9, 94761, 989, 36.2
polycarbonate,1200,0.015,1.6965e-02,288.0,100418, 883, 32.0
polycarbonate,1200,0.015,1.6965e-02,286.8,101438, 797, 30.1
polycarbonate,1200,0.015,1.6965e-02,298.8,101475, 689, 25.8
polycarbonate,1200,0.015,1.6965e-02,289.6,102322, 933, 34.6
polycarbonate,1200,0.015,1.6965e-02,286.7, 96301, 654, 24.4
polycarbonate,1200,0.015,1.6965e-02,292.8,103131, 855, 32.8
polycarbonate,1200,0.015,1.6965e-02,296.7, 99096, 793, 29.8
polycarbonate,1200,0.015,1.6965e-02,299.5,107049, 576, 21.3
polycarbonate,1200,0.015,1.6965e-02,306.0,101265, 860, 31.4
polycarbonate,1200,0.015,1.6965e-02,293.9,102890, 541, 21.9
polycarbonate,1200,0.015,1.6965e-02,293.9,104499, 974, 36.3
polycarbonate,1200,0.015,1.6965e-02,285.7, 99104, 834, 32.1
polycarbonate,1200,0.015,1.6965e-02,305.6,101663, 717, 28.2
polycarbonate,1200,0.015,1.6965e-02,290.2,100508, 609, 23.8
polycarbonate,1200,0.015,1.6965e-02,304.6, 94875,1000, 35.7
polycarbonate,1200,0.015,1.6965e-02,300.3,103310, 624, 22.9
polycarbonate,1200,0.015,1.6965e-02,291.2, 95574, 580, 22.3
polycarbonate,1200,0.015,1.6965e-02,298.7, 95013, 585, 20.8
polycarbonate,1200,0.015,1.6965e-02,301.1, 98435, 858, 30.8
polycarbonate,1200,0.015,1.6965e-02,298.7, 99581, 688, 25.2
polycarbonate,1200,0.015,1.6965e-02,287.1, 97882, 745, 25.9
polycarbonate,1200,0.015,1.6965e-02,292.2,103917, 879, 33.2
polycarbonate,1200,0.015,1.6965e-02,274.9, 98569, 962, 36.1
polycarbonate,1200,0.015,1.6965e-02,282.3, 96498, 976, 34.6
polycarbonate,1200,0.015,1.6965e-02,288.7, 97844, 809, 29.9
polycarbonate,1200,0.015,1.6965e-02,286.3, 97266, 608, 22.5
polycarbonate,1200,0.015,1.6965e-02,292.9, 96722, 559, 21.2
polycarbonate,1200,0.015,1.6965e-02,292.4, 94350, 575, 22.1
polycarbonate,1200,0.015,1.6965e-02,308.3, 97585, 749, 26.1
polycarbonate,1200,0.015,1.6965e-02,298.6, 98904, 661, 24.7
polycarbonate,1200,0.015,1.6965e-02,300.8,103036, 911, 32.0
polycarbonate,1200,0.015,1.6965e-02,301.3,103012, 899, 32.5
polycarbonate,1200,0.015,1.6965e-02,290.7, 95707, 594, 25.4
polycarbonate,1200,0.015,1.6965e-02,294.8, 97835, 734, 26.9
polycarbonate,1200,0.015,1.6965e-02,298.0,101343, 535, 21.7
polycarbonate,1200,0.015,1.6965e-02,292.4,101646, 591, 20.9
polycarbonate,1200,0.015,1.6965e-02,298.9,104940, 629, 23.1
polycarbonate,1200,0.015,1.6965e-02,304.9, 98262, 892, 31.8
polycarbonate,1200,0.015,1.6965e-02,299.1, 98573, 606, 21.7
polycarbonate,1200,0.015,1.6965e-02,292.6, 98533, 550, 21.3
polycarbonate,1200,0.015,1.6965e-02,286.0, 95606, 857, 31.3
polycarbonate,1200,0.015,1.6965e-02,290.3,103772, 777, 30.4
polycarbonate,1200,0.015,1.6965e-02,284.7,101488, 958, 34.7
polycarbonate,1200,0.015,1.6965e-02,291.4, 96602, 507, 19.3
polycarbonate,1200,0.015,1.6965e-02,305.8,103488, 713, 26.6
polycarbonate,1200,0.015,1.6965e-02,305.1, 99309, 527, 20.7
polycarbonate,1200,0.015,1.6965e-02,269.5, 99618, 717, 
polycarbonate,1200,0.015,1.6965e-02,298.9,101708, 770, 28.9
polycarbonate,1200,0.015,1.6965e-02,270.6,102842, 539, 19.7
polycarbonate,1200,0.015,1.6965e-02,290.6,102415, 574, 21.6
polycarbonate,1200,0.015,1.6965e-02,295.8,105037, 740, 27.0
polycarbonate,1200,0.015,1.6965e-02,285.4, 95704, 942, 34.6
polycarbonate,1200,0.015,1.6965e-02,293.2, 96030, 589, 21.4
polycarbonate,1200,0.015,1.6965e-02,290.6, 97866, 818, 29.7
polycarbonate,1200,0.015,1.6965e-02,287.3, 99530, 559, 22.0
polycarbonate,1200,0.015,1.6965e-02,295.4, 97943, 534, 21.2
polycarbonate,1200,0.015,1.6965e-02,289.2, 99457, 969, 37.4
polycarbonate,1200,0.015,1.6965e-02,315.2, 97874, 936, 33.1
polycarbonate,1200,0.015,1.6965e-02,301.8,103383, 996, 34.1
polycarbonate,1200,0.015,1.6965e-02,284.3, 99829, 626, 24.0
polycarbonate,1200,0.015,1.6965e-02,282.7, 95999, 704, 24.8
polycarbonate,1200,0.015,1.6965e-02,299.1, 98835, 942, 31.9
polycarbonate,1200,0.015,1.6965e-02,295.3, 99728, 929, 33.4
polycarbonate,1200,0.015,1.6965e-02,299.7,102187, 951, 34.4
polycarbonate,1200,0.015,1.6965e-02,291.5, 99890, 763, 28.0
polycarbonate,1200,0.015,1.6965e-02,292.0, 98913, 542, 20.2
polycarbonate,1200,0.015,1.6965e-02,302.7, 97240, 824, 28.1
polycarbonate,1200,0.015,1.6965e-02,313.0,103387, 799, 29.2
polycarbonate,1200,0.015,1.6965e-02,294.4,100037, 876, 33.3
polycarbonate,1200,0.015,1.6965e-02,286.9,101272, 554, 23.6
polycarbonate,1200,0.015,1.6965e-02,300.5,102951, 597, 22.4
polycarbonate,1200,0.015,1.6965e-02,314.0,101624, 607, 22.8
polycarbonate,1200,0.015,1.6965e-02,290.9, 99148, 590, 22.6
polycarbonate,1200,0.015,1.6965e-02,280.4, 98875, 566, 22.9
polycarbonate,1200,0.015,1.6965e-02,279.1,100975, 602, 24.3
polycarbonate,1200,0.015,1.6965e-02,279.6, 96004, 979, 36.9
polycarbonate,1200,0.015,1.6965e-02,291.7, 97557, 942, 34.3
polycarbonate,1200,0.015,1.6965e-02,298.9, 99670, 740, 26.8
polycarbonate,1200,0.015,1.6965e-02,300.7, 99869, 937, 32.3
polycarbonate,1200,0.015,1.6965e-02,297.7, 95909, 906, 31.8
polycarbonate,1200,0.015,1.6965e-02,302.2, 96145, 517, 18.3
polycarbonate,1200,0.015,1.6965e-02,278.9,107068, 790, 31.0
polycarbonate,1200,0.015,1.6965e-02,298.4, 97562, 589, 20.6
polycarbonate,1200,0.015,1.6965e-02,277.8,103558, 916, 34.2
polycarbonate,1200,0.015,1.6965e-02,290.4,104379, 956, 35.4
polycarbonate,1200,0.015,1.6965e-02,301.1, 99920, 925, 31.7
polycarbonate,1200,0.015,1.6965e-02,293.2, 96936, 508, 19.8
polycarbonate,1200,0.015,1.6965e-02,265.1, 96931, 783, 29.2
polycarbonate,1200,0.015,1.6965e-02,308.4, 95007, 507, 18.6
polycarbonate,1200,0.015,1.6965e-02,298.9,103182, 628, 23.7
polycarbonate,1200,0.015,1.6965e-02,284.1,105405, 594, 24.6
polycarbonate,1200,0.015,1.6965e-02,284.3,100510, 844, 32.4
polycarbonate,1200,0.015,1.6965e-02,270.0, 96437, 571, 21.4
polycarbonate,1200,0.015,1.6965e-02,276.6, 95446, 580, 23.4
polycarbonate,1200,0.015,1.6965e-02,292.3, 97824, 583, 21.6
polycarbonate,1200,0.015,1.6965e-02,290.0,101817, 647, 24.2
polycarbonate,1200,0.015,1.6965e-02,287.6,102854, 530, 20.2
polycarbonate,1200,0.015,1.6965e-02,297.9, 99958, 823, 30.9
polycarbonate,1200,0.015,1.6965e-02,297.1,103242, 630, 25.1
polycarbonate,1200,0.015,1.6965e-02,291.2,105581, 943, 35.8
polycarbonate,1200,0.015,1.6965e-02,293.7, 99228, 905, 34.2
polycarbonate,1200,0.015,1.6965e-02,287.4, 98016, 571, 22.5
polycarbonate,1200,0.015,1.6965e-02,306.3, 97594, 513, 19.7
polycarbonate,1200,0.015,1.6965e-02,292.1, 99872, 540, 20.3
polycarbonate,1200,0.015,1.6965e-02,285.2, 95499, 999, 34.4
polycarbonate,1200,0.015,1.6965e-02,284.2, 99881, 731, 27.1
polycarbonate,1200,0.015,1.6965e-02,292.0,101860, 564, 21.2
polycarbonate,1200,0.015,1.6965e-02,312.2,101044, 507, 18.9
polycarbonate,1200,0.015,1.6965e-02,310.4,100807, 524, 20.6
polycarbonate,1200,0.015,1.6965e-02,294.4,102450, 913, 33.5
polycarbonate,1200,0.015,1.6965e-02,297.4,101314, 647, 24.4
polycarbonate,1200,0.015,1.6965e-02,306.8,102472, 638, 25.7
polycarbonate,1200,0.015,1.6965e-02,287.5, 98650, 505, 21.4
polycarbonate,1200,0.015,1.6965e-02,295.5,102424, 507, 21.2
polycarbonate,1200,0.015,1.6965e-02,300.8, 97415, 683, 26.1
polycarbonate,1200,0.015,1.6965e-02,294.0, 98873, 593, 23.7
polycarbonate,1200,0.015,1.6965e-02,291.3,100238, 687, 24.9
polycarbonate,1200,0.015,1.6965e-02,282.1, 98791, 706, 28.0
polycarbonate,1200,0.015,1.6965e-02,297.2, 96946, 572, 21.8
polycarbonate,1200,0.015,1.6965e-02,302.8,100073, 664, 25.9
polycarbonate,1200,0.015,1.6965e-02,280.5, 98601, 831, 31.0
polycarbonate,1200,0.015,1.6965e-02,280.6,101345, 586, 21.7
polycarbonate,1200,0.015,1.6965e-02,294.1,103069, 924, 33.8
polycarbonate,1200,0.015,1.6965e-02,301.6,100912, 937, 34.6
polycarbonate,1200,0.015,1.6965e-02,294.2,101830, 705, 27.1
polycarbonate,1200,0.015,1.6965e-02,293.1,100486, 794, 28.5
polycarbonate,1200,0.015,1.6965e-02,283.8,101651, 696, 26.5
polycarbonate,1200,0.015,1.6965e-02,290.2,103167, 936, 35.8
polycarbonate,1200,0.015,1.6965e-02,294.2,101121, 556, 20.7
polycarbonate,1200,0.015,1.6965e-02,295.3,103261, 987, 35.7
polycarbonate,1200,0.015,1.6965e-02,289.6,100608, 852, 31.5
polycarbonate,1200,0.015,1.6965e-02,305.1,102765, 559, 21.4
polycarbonate,1200,0.015,1.6965e-02,290.3, 98076, 752, 26.9
polycarbonate,1200,0.015,1.6965e-02,284.0,101185, 762, 29.2
polycarbonate,1200,0.015,1.6965e-02,292.1, 96981, 636, 24.2
polycarbonate,1200,0.015,1.6965e-02,293.4,101757, 553, 19.6
polycarbonate,1200,0.015,1.6965e-02,291.7,101149, 914, 34.4
polycarbonate,1200,0.015,1.6965e-02,291.9, 97265, 904, 31.9
polycarbonate,1200,0.015,1.6965e-02,274.5, 93536, 895, 33.1
polycarbonate,1200,0.015,1.6965e-02,298.8,103469, 507, 19.3
polycarbonate,1200,0.015,1.6965e-02,309.3, 98287, 564, 19.2
polycarbonate,1200,0.015,1.6965e-02,294.9, 97493, 888, 32.9
polycarbonate,1200,0.015,1.6965e-02,278.1,102208, 638, 24.4
polycarbonate,1200,0.015,1.6965e-02,299.2, 98802, 580, 21.0
polycarbonate,1200,0.015,1.6965e-02,283.0,102635, 646, 25.7
polycarbonate,1200,0.015,1.6965e-02,292.4, 92486,1005, 34.1
polycarbonate,1200,0.015,1.6965e-02,290.7, 97241, 688, 27.6
polycarbonate,1200,0.015,1.6965e-02,283.7, 98856, 823, 30.4
polycarbonate,1200,0.015,1.6965e-02,283.5, 99359, 627, 25.1
polycarbonate,1200,0.015,1.6965e-02,275.2,102723, 827, 31.5
polycarbonate,1200,0.015,1.6965e-02,291.0,100689, 643, 24.1
polycarbonate,1200,0.015,1.6965e-02,287.2,100922, 559, 21.5
polycarbonate,1200,0.015,1.6965e-02,275.5,100746, 793, 29.7
polycarbonate,1200,0.015,1.6965e-02,299.0, 98596, 930, 35.5
polycarbonate,1200,0.015,1.6965e-02,286.5,101145, 830, 30.3
polycarbonate,1200,0.015,1.6965e-02,289.7, 95796, 754, 27.3
polycarbonate,1200,0.015,1.6965e-02,287.5,102432, 521, 20.3
polycarbonate,1200,0.015,1.6965e-02,304.4,102639, 711, 26.7
polycarbonate,1200,0.015,1.6965e-02,296.6,103076, 910, 34.3
polycarbonate,1200,0.015,1.6965e-02,292.3, 99329, 704, 24.3
polycarbonate,1200,0.015,1.6965e-02,300.7, 99479, 835, 29.1
polycarbonate,1200,0.015,1.6965e-02,295.7,103923, 697, 26.8
polycarbonate,1200,0.015,1.6965e-02,290.7,100209, 563, 20.8
polycarbonate,1200,0.015,1.6965e-02,301.1,101516, 696, 23.0
polycarbonate,1200,0.015,1.6965e-02,280.0, 96786,1000, 35.5
polycarbonate,1200,0.015,1.6965e-02,295.8,105077, 754, 28.1
polycarbonate,1200,0.015,1.6965e-02,294.4, 99634, 913, 33.3
polycarbonate,1200,0.015,1.6965e-02,290.9, 97285, 952, 35.2
polycarbonate,1200,0.015,1.6965e-02,298.5,100938, 977, 33.4
polycarbonate,1200,0.015,1.6965e-02,286.6,107596, 706, 27.3
polycarbonate,1200,0.015,1.6965e-02,292.9, 96148, 718, 26.8
polycarbonate,1200,0.015,1.6965e-02,283.9,104088, 884, 33.7
polycarbonate,1200,0.015,1.6965e-02,293.4, 93340, 560, 19.8
polycarbonate,1200,0.015,1.6965e-02,307.3, 91313, 755, 27.5
polycarbonate,1200,0.020,4.0212e-02,283.8, 98080, 715, 26.1
polycarbonate,1200,0.020,4.0212e-02,276.3,101119, 531, 18.7
polycarbonate,1200,0.020,4.0212e-02,307.8, 99061, 600, 20.6
polycarbonate,1200,0.020,4.0212e-02,283.6,100128, 727, 25.8
polycarbonate,1200,0.020,4.0212e-02,296.5,102090, 612, 22.0
polycarbonate,1200,0.020,4.0212e-02,291.9,100033, 829, 28.2
polycarbonate,1200,0.020,4.0212e-02,306.6,101587, 675, 21.9
polycarbonate,1200,0.020,4.0212e-02,300.8, 96763, 735, 25.2
polycarbonate,1200,0.020,4.0212e-02,304.5,103724, 980, 31.8
polycarbonate,1200,0.020,4.0212e-02,281.5,102774, 491, 18.2
polycarbonate,1200,0.020,4.0212e-02,289.9, 98822, 672, 23.5
polycarbonate,1200,0.020,4.0212e-02,310.7,103355, 584, 20.2
polycarbonate,1200,0.020,4.0212e-02,275.6, 98359, 573, 20.7
polycarbonate,1200,0.020,4.0212e-02,298.4, 97928, 737, 24.1
polycarbonate,1200,0.020,4.0212e-02,280.4,102178, 936, 30.5
polycarbonate,1200,0.020,4.0212e-02,298.5, 98412, 754, 25.9
polycarbonate,1200,0.020,4.0212e-02,276.5, 98553, 842, 29.4
polycarbonate,1200,0.020,4.0212e-02,293.8,109354, 577, 20.3
polycarbonate,1200,0.020,4.0212e-02,286.6,101761,1002, 31.9
polycarbonate,1200,0.020,4.0212e-02,303.0,102226, 828, 26.6
polycarbonate,1200,0.020,4.0212e-02,285.3, 98054, 865, 29.6
polycarbonate,1200,0.020,4.0212e-02,308.7, 99682,1012, 31.3
polycarbonate,1200,0.020,4.0212e-02,275.8, 99180, 758, 24.1
polycarbonate,1200,0.020,4.0212e-02,271.7,101526, 545, 19.7
polycarbonate,1200,0.020,4.0212e-02,296.5, 98893, 880, 28.6
polycarbonate,1200,0.020,4.0212e-02,289.9,102840, 725, 22.9
polycarbonate,1200,0.020,4.0212e-02,290.1, 99205, 763, 26.5
polycarbonate,1200,0.020,4.0212e-02,287.1,100239, 975, 31.9
polycarbonate,1200,0.020,4.0212e-02,291.3, 99914, 628, 21.4
polycarbonate,1200,0.020,4.0212e-02,274.0, 98216, 979, 31.7
polycarbonate,1200,0.020,4.0212e-02,305.0, 98657, 814, 26.2
polycarbonate,1200,0.020,4.0212e-02,289.0, 96489, 779, 25.0
polycarbonate,1200,0.020,4.0212e-02,283.3,105425, 750, 25.2
polycarbonate,1200,0.020,4.0212e-02,287.4,100786, 917, 31.1
polycarbonate,1200,0.020,4.0212e-02,295.5, 99569, 872, 27.7
polycarbonate,1200,0.020,4.0212e-02,305.4, 99259, 868, 27.3
polycarbonate,1200,0.020,4.0212e-02,306.8,101053, 676, 21.2
polycarbonate,1200,0.020,4.0212e-02,293.1,100702, 510, 17.6
polycarbonate,1200,0.020,4.0212e-02,297.4,101463, 922, 29.5
polycarbonate,1200,0.020,4.0212e-02,299.2,102520, 540, 20.0
polycarbonate,1200,0.020,4.0212e-02,294.8,105118, 589, 20.3
polycarbonate,1200,0.020,4.0212e-02,298.5,103045, 581, 20.0
polycarbonate,1200,0.020,4.0212e-02,285.7,101957, 940, 31.7
polycarbonate,1200,0.020,4.0212e-02,294.8, 97163, 584, 19.8
polycarbonate,1200,0.020,4.0212e-02,297.8,101691, 661, 20.7
polycarbonate,1200,0.020,4.0212e-02,294.7,100255, 951, 31.7
polycarbonate,1200,0.020,4.0212e-02,296.8, 97426, 731, 23.8
polycarbonate,1200,0.020,4.0212e-02,284.7,107813, 815, 28.4
polycarbonate,1200,0.020,4.0212e-02,288.3, 99634, 650, 21.4
polycarbonate,1200,0.020,4.0212e-02,285.8,100758, 720, 24.1
polycarbonate,1200,0.020,4.0212e-02,287.5,102034, 821, 27.6
polycarbonate,1200,0.020,4.0212e-02,284.7, 95210, 859, 27.8
polycarbonate,1200,0.020,4.0212e-02,291.3, 99100, 647, 22.6
polycarbonate,1200,0.020,4.0212e-02,290.7, 98944, 749, 25.8
polycarbonate,1200,0.020,4.0212e-02,285.3,101930, 729, 23.9
polycarbonate,1200,0.020,4.0212e-02,305.7,100040, 706, 22.8
polycarbonate,1200,0.020,4.0212e-02,300.2, 99711, 812, 25.7
polycarbonate,1200,0.020,4.0212e-02,291.6, 97815, 787, 25.9
polycarbonate,1200,0.020,4.0212e-02,316.8,105965, 856, 28.6
polycarbonate,1200,0.020,4.0212e-02,294.5,103053, 870, 29.5
polycarbonate,1200,0.020,4.0212e-02,297.7,100736, 814, 25.4
polycarbonate,1200,0.020,4.0212e-02,309.6,101885, 672, 22.9
polycarbonate,1200,0.020,4.0212e-02,307.1,103389, 872, 29.7
polycarbonate,1200,0.020,4.0212e-02,272.1, 98064, 915, 30.2
polycarbonate,1200,0.020,4.0212e-02,293.8, 98832, 875, 26.7
polycarbonate,1200,0.020,4.0212e-02,278.0, 98226, 589, 18.9
polycarbonate,1200,0.020,4.0212e-02,304.4,100415, 582, 20.1
polycarbonate,1200,0.020,4.0212e-02,282.2, 98715, 991, 31.5
polycarbonate,1200,0.020,4.0212e-02,315.6, 95023, 536, 16.6
polycarbonate,1200,0.020,4.0212e-02,289.4, 97661, 572, 19.0
polycarbonate,1200,0.020,4.0212e-02,281.3,105097, 639, 22.3
polycarbonate,1200,0.020,4.0212e-02,301.9,105285, 741, 23.8
polycarbonate,1200,0.020,4.0212e-02,296.1, 99933, 923, 30.1
polycarbonate,1200,0.020,4.0212e-02,283.4, 98582, 887, 28.8
polycarbonate,1200,0.020,4.0212e-02,302.0, 96279, 663, 21.9
polycarbonate,1200,0.020,4.0212e-02,286.4,102340, 963, 32.3
polycarbonate,1200,0.020,4.0212e-02,298.8, 98907, 767, 25.7
polycarbonate,1200,0.020,4.0212e-02,307.2,101886, 652, 21.6
polycarbonate,1200,0.020,4.0212e-02,296.9,102207, 537, 17.9
polycarbonate,1200,0.020,4.0212e-02,296.7,101575, 675, 22.6
polycarbonate,1200,0.020,4.0212e-02,301.6, 99735, 745, 25.3
polycarbonate,1200,0.020,4.0212e-02,297.8, 99512, 791, 25.6
polycarbonate,1200,0.020,4.0212e-02,285.5,101039, 922, 32.3
polycarbonate,1200,0.020,4.0212e-02,289.6, 92515, 578, 19.7
polycarbonate,1200,0.020,4.0212e-02,295.7, 98610, 570, 20.2
polycarbonate,1200,0.020,4.0212e-02,287.5, 97943, 549, 18.7
polycarbonate,1200,0.020,4.0212e-02,284.2,102514, 516, 15.5
polycarbonate,1200,0.020,4.0212e-02,294.2, 97267, 562, 19.3
polycarbonate,1200,0.020,4.0212e-02,285.4, 97960, 757, 25.1
polycarbonate,1200,0.020,4.0212e-02,284.7, 95905, 807, 28.2
polycarbonate,1200,0.020,4.0212e-02,288.1,101551, 777, 25.6
polycarbonate,1200,0.020,4.0212e-02,279.4,104887, 703, 23.0
polycarbonate,1200,0.020,4.0212e-02,290.5,104786, 587, 20.6
polycarbonate,1200,0.020,4.0212e-02,293.9,100702, 766, 23.5
polycarbonate,1200,0.020,4.0212e-02,294.6, 97853, 999, 32.0
polycarbonate,1200,0.020,4.0212e-02,306.0,101002, 699, 21.8
polycarbonate,1200,0.020,4.0212e-02,299.0,100296, 661, 20.6
polycarbonate,1200,0.020,4.0212e-02,302.0,104093, 722, 23.0
polycarbonate,1200,0.020,4.0212e-02,292.9, 97362, 543, 20.0
polycarbonate,1200,0.020,4.0212e-02,288.6, 96984, 796, 24.2
polycarbonate,1200,0.020,4.0212e-02,302.4,101666, 817, 26.9
polycarbonate,1200,0.020,4.0212e-02,304.9, 98042, 728, 22.9
polycarbonate,1200,0.020,4.0212e-02,300.8,101584, 591, 20.6
polycarbonate,1200,0.020,4.0212e-02,306.4, 98820, 712, 23.2
polycarbonate,1200,0.020,4.0212e-02,288.3,100316, 839, 26.6
polycarbonate,1200,0.020,4.0212e-02,303.0, 98203, 993, 30.8
polycarbonate,1200,0.020,4.0212e-02,297.4, 98565, 656, 24.5
polycarbonate,1200,0.020,4.0212e-02,278.9,102713, 567, 20.8
polycarbonate,1200,0.020,4.0212e-02,312.2,101364, 708, 24.0
polycarbonate,1200,0.020,4.0212e-02,296.3, 96678, 614, 21.0
polycarbonate,1200,0.020,4.0212e-02,310.4,102779, 546, 18.1
polycarbonate,1200,0.020,4.0212e-02,320.4, 99256, 847, 28.0
polycarbonate,1200,0.020,4.0212e-02,279.3, 99232, 977, 31.6
polycarbonate,1200,0.020,4.0212e-02,273.6, 96372, 645, 22.3
polycarbonate,1200,0.020,4.0212e-02,298.7, 97438, 827, 26.4
polycarbonate,1200,0.020,4.0212e-02,302.1, 97997, 945, 30.2
polycarbonate,1200,0.020,4.0212e-02,286.2, 96200, 731, 23.5
polycarbonate,1200,0.020,4.0212e-02,288.8, 96197, 955, 29.0
polycarbonate,1200,0.020,4.0212e-02,282.5, 94612, 589, 20.5
polycarbonate,1200,0.020,4.0212e-02,296.3,102254, 581, 19.4
polycarbonate,1200,0.020,4.0212e-02,290.9, 97599, 803, 26.7
polycarbonate,1200,0.020,4.0212e-02,294.1, 99537, 806, 25.2
polycarbonate,1200,0.020,4.0212e-02,295.8, 96155, 564, 20.0
polycarbonate,1200,0.020,4.0212e-02,284.9, 98176, 602, 23.1
polycarbonate,1200,0.020,4.0212e-02,290.6,103657, 840, 25.9
polycarbonate,1200,0.020,4.0212e-02,294.8, 99850, 782, 25.3
polycarbonate,1200,0.020,4.0212e-02,292.8,101805, 862, 29.9
polycarbonate,1200,0.020,4.0212e-02,300.8, 97930, 764, 24.3
polycarbonate,1200,0.020,4.0212e-02,285.7,102772, 958, 31.5
polycarbonate,1200,0.020,4.0212e-02,290.7, 95668, 898, 27.8
polycarbonate,1200,0.020,4.0212e-02,286.3,101916, 577, 19.6
polycarbonate,1200,0.020,4.0212e-02,300.3, 97845, 851, 27.4
polycarbonate,1200,0.020,4.0212e-02,309.4,100356, 817, 26.9
polycarbonate,1200,0.020,4.0212e-02,291.0,101572, 769, 25.8
polycarbonate,1200,0.020,4.0212e-02,302.2,NaN, 614, 21.5
polycarbonate,1200,0.020,4.0212e-02,312.1,102783, 987, 30.5
polycarbonate,1200,0.020,4.0212e-02,295.1, 99459, 663, 23.4
polycarbonate,1200,0.020,4.0212e-02,293.6,101290, 702, 25.6
polycarbonate,1200,0.020,4.0212e-02,307.9,103015, 556, 17.9
polycarbonate,1200,0.020,4.0212e-02,288.5,101845, 709, 24.3
polycarbonate,1200,0.020,4.0212e-02,273.1,100032, 936, 32.3
polycarbonate,1200,0.020,4.0212e-02,281.2,101364, 924, 31.2
polycarbonate,1200,0.020,4.0212e-02,283.1,101314, 750, 24.8
polycarbonate,1200,0.020,4.0212e-02,284.6, 98891, 702, 23.6
polycarbonate,1200,0.020,4.0212e-02,290.8, 93614, 687, 24.5
polycarbonate,1200,0.020,4.0212e-02,305.0, 98237, 646, 20.9
polycarbonate,1200,0.020,4.0212e-02,300.2, 98773, 515, 18.5
polycarbonate,1200,0.020,4.0212e-02,280.8, 99996, 684, 23.1
polycarbonate,1200,0.020,4.0212e-02,300.1, 99217, 986, 31.0
polycarbonate,1200,0.020,4.0212e-02,297.4, 99012, 894, 28.6
polycarbonate,1200,0.020,4.0212e-02,299.4, 99293, 593, 19.9
polycarbonate,1200,0.020,4.0212e-02,289.9,100806, 706, 23.1
polycarbonate,1200,0.020,4.0212e-02,302.3, 99415, 711, 21.2
polycarbonate,1200,0.020,4.0212e-02,287.1, 99020, 889, 27.7
polycarbonate,1200,0.020,4.0212e-02,288.4,104899, 498, 19.2
polycarbonate,1200,0.020,4.0212e-02,287.1, 98074, 643, 21.0
polycarbonate,1200,0.020,4.0212e-02,292.3,103823, 627, 18.8
polycarbonate,1200,0.020,4.0212e-02,292.4, 99207, 765, 27.6
polycarbonate,1200,0.020,4.0212e-02,295.4,105088, 678, 22.8
polycarbonate,1200,0.020,4.0212e-02,292.7,105135, 653, 21.6
polycarbonate,1200,0.020,4.0212e-02,283.8,101995, 679, 20.2
polycarbonate,1200,0.020,4.0212e-02,299.2,103094, 974, 31.3
polycarbonate,1200,0.020,4.0212e-02,298.9,100066, 696, 23.0
polycarbonate,1200,0.020,4.0212e-02,314.0, 94703, 941, 29.2
polycarbonate,1200,0.020,4.0212e-02,325.5,100307, 926, 27.9
polycarbonate,1200,0.020,4.0212e-02,293.4, 99566, 751, 24.8
polycarbonate,1200,0.020,4.0212e-02,299.6,101780, 964, 31.9
polycarbonate,1200,0.020,4.0212e-02,298.7, 99885, 995, 29.8
polycarbonate,1200,0.020,4.0212e-02,301.2,102061, 641, 21.2
polycarbonate,1200,0.020,4.0212e-02,296.5,101522, 778, 27.2
polycarbonate,1200,0.020,4.0212e-02,305.9, 97453,1000, 30.4
polycarbonate,1200,0.020,4.0212e-02,288.1,103164, 805, 27.8
polycarbonate,1200,0.020,4.0212e-02,285.5, 98462, 592, 20.9
polycarbonate,1200,0.020,4.0212e-02,281.6, 99249, 913, 28.8
polycarbonate,1200,0.020,4.0212e-02,285.9, 99998, 819, 27.8
polycarbonate,1200,0.020,4.0212e-02,298.0,100032, 926, 29.3
polycarbonate,1200,0.020,4.0212e-02,302.5, 98942, 694, 23.4
polycarbonate,1200,0.020,4.0212e-02,283.8, 98358, 587, 17.8
polycarbonate,1200,0.020,4.0212e-02,292.8,103466, 505, 18.1
polycarbonate,1200,0.020,4.0212e-02,311.4, 90907, 975, 29.6
polycarbonate,1200,0.020,4.0212e-02,306.9,102001, 924, 29.9
polycarbonate,1200,0.020,4.0212e-02,286.9,101838, 570, 18.9
polycarbonate,1200,0.020,4.0212e-02,315.7,101489, 833, 27.2
polycarbonate,1200,0.020,4.0212e-02,300.2,104390, 505, 19.2
polycarbonate,1200,0.020,4.0212e-02,292.9,100901, 841, 27.3
polycarbonate,1200,0.020,4.0212e-02,283.9, 99909, 790, 27.1
polycarbonate,1200,0.020,4.0212e-02,311.1, 99697, 548, 19.3
polycarbonate,1200,0.020,4.0212e-02,289.1,102268, 940, 30.8
polycarbonate,1200,0.020,4.0212e-02,288.9,102975, 494, 17.6
polycarbonate,1200,0.020,4.0212e-02,298.8, 95463, 953, 30.9
polycarbonate,1200,0.020,4.0212e-02,313.7,101617, 652, 21.4
polycarbonate,1200,0.020,4.0212e-02,295.3,100876, 963, 30.9
polycarbonate,1200,0.020,4.0212e-02,299.5, 97680, 837, 28.2
polycarbonate,1200,0.020,4.0212e-02,282.8,102100, 893, 27.8
